Sample,Pathlength,Temperature,Absorbance
4,0.5,30.7,1.5866
4,0.5,31.2,1.5882
4,0.5,31.7,1.5915
4,0.5,32.2,1.5964
4,0.5,32.6,1.5964
4,0.5,33.2,1.598
4,0.5,33.6,1.6029
4,0.5,34.1,1.6045
4,0.5,34.6,1.6078
4,0.5,35.2,1.6095
4,0.5,35.6,1.6129
4,0.5,36.1,1.6163
4,0.5,36.6,1.618
4,0.5,37.1,1.6214
4,0.5,37.6,1.6266
4,0.5,38.1,1.6301
4,0.5,38.6,1.6338
4,0.5,39.1,1.6373
4,0.5,39.6,1.6427
4,0.5,40.1,1.6463
4,0.5,40.6,1.6518
4,0.5,41.1,1.6537
4,0.5,41.5,1.6593
4,0.5,42.0,1.6649
4,0.5,42.5,1.6707
4,0.5,43.0,1.6707
4,0.5,43.5,1.6805
4,0.5,44.0,1.6864
4,0.5,44.5,1.6926
4,0.5,45.0,1.6966
4,0.5,45.5,1.7027
4,0.5,46.0,1.7111
4,0.5,46.5,1.7132
4,0.5,47.0,1.7239
4,0.5,47.5,1.7285
4,0.5,48.0,1.7328
4,0.5,48.5,1.7418
4,0.5,49.0,1.7486
4,0.5,49.5,1.7557
4,0.5,50.0,1.7604
4,0.5,50.4,1.77
4,0.5,50.9,1.7749
4,0.5,51.4,1.7823
4,0.5,52.0,1.7898
4,0.5,52.4,1.795
4,0.5,52.9,1.8054
4,0.5,53.4,1.8081
4,0.5,53.9,1.8134
4,0.5,54.4,1.8188
4,0.5,54.9,1.8326
4,0.5,55.4,1.8353
4,0.5,55.9,1.841
4,0.5,56.4,1.8497
4,0.5,56.9,1.8554
4,0.5,57.4,1.8615
4,0.5,57.9,1.8615
4,0.5,58.4,1.8705
4,0.5,58.9,1.8736
4,0.5,59.3,1.883
4,0.5,59.9,1.8861
4,0.5,60.4,1.8925
4,0.5,60.8,1.8989
4,0.5,61.3,1.9022
4,0.5,61.8,1.9089
4,0.5,62.3,1.9122
4,0.5,62.9,1.9155
4,0.5,63.3,1.919
4,0.5,63.8,1.919
4,0.5,64.4,1.9293
4,0.5,64.8,1.9364
4,0.5,65.2,1.9364
4,0.5,65.8,1.9436
4,0.5,66.3,1.9508
4,0.5,66.8,1.9508
4,0.5,67.3,1.9658
4,0.5,67.8,1.9621
4,0.5,68.2,1.9659
4,0.5,68.8,1.9657
4,0.5,69.2,1.9735
4,0.5,69.7,1.9774
4,0.5,70.3,1.9852
4,0.5,70.7,1.9812
4,0.5,71.3,1.9813
4,0.5,71.7,1.9892
4,0.5,72.3,1.9933
4,0.5,72.7,1.9973
4,0.5,73.1,1.9932
4,0.5,73.7,2.0056
4,0.5,74.1,2.0097
4,0.5,74.7,2.0182
4,0.5,75.1,2.0225
4,0.5,75.6,2.0224
4,0.5,76.2,2.0268
4,0.5,76.7,2.0312
4,0.5,77.2,2.0312
4,0.5,77.6,2.031
4,0.5,78.2,2.0447
4,0.5,78.6,2.0447
4,0.5,79.1,2.0492
4,0.5,79.7,2.0492
4,0.5,80.1,2.0538
4,0.5,80.6,2.0492
4,0.5,81.1,2.0586
4,0.5,81.6,2.068
4,0.5,82.0,2.0681
4,0.5,82.5,2.0729
4,0.5,83.0,2.0827
4,0.5,83.5,2.0876
4,0.5,84.1,2.0877
4,0.5,84.6,2.0876
4,0.5,85.1,2.0978
4,0.5,85.5,2.1029
4,0.5,86.0,2.1029
4,0.5,86.4,2.1082
4,0.5,87.0,2.1135
4,0.5,87.5,2.1134
4,0.5,88.0,2.1188
4,0.5,88.4,2.1243
4,0.5,89.0,2.1298
4,0.5,89.5,2.1244
4,0.5,90.1,2.1354
4,0.5,90.5,2.1353
4,0.5,90.9,2.141
4,0.5,91.4,2.1409
4,0.5,91.8,2.1525
4,0.5,92.2,2.1583
4,0.5,92.5,2.1643
4,0.5,92.6,2.1642
4,0.5,92.9,2.1642
4,0.5,93.2,2.1703
4,0.5,93.3,2.1701
4,0.5,93.7,2.1764
4,0.5,94.2,2.1888
4,0.5,94.6,2.1887
4,0.5,95.3,2.2017
4,0.5,95.8,2.2016
4,0.5,96.4,2.2082
4,0.5,96.9,2.2082
4,0.5,97.2,2.208
4,0.5,97.7,2.2148
4,0.5,98.3,2.2285
4,0.5,98.6,2.2284
4,0.5,99.6,2.2355
4,0.5,99.8,2.2354
4,0.5,100.2,2.2424
4,0.5,100.7,2.2425
4,0.5,101.0,2.2496
4,0.5,101.4,2.2569
4,0.5,101.7,2.2643
4,0.5,101.9,2.2564
4,0.5,102.1,2.2718
4,0.5,102.3,2.264
4,0.5,102.3,2.2715
4,0.5,102.5,2.2872
4,0.5,102.5,2.2791
4,0.5,102.7,2.2952
4,0.5,102.7,2.3033
7,1.0,29.8,0.6393
7,1.0,30.2,0.6402
7,1.0,30.7,0.6411
7,1.0,31.2,0.642
7,1.0,31.7,0.6428
7,1.0,32.2,0.6436
7,1.0,32.6,0.6447
7,1.0,33.2,0.6455
7,1.0,33.6,0.6465
7,1.0,34.1,0.6472
7,1.0,34.6,0.6482
7,1.0,35.2,0.6493
7,1.0,35.6,0.6504
7,1.0,36.1,0.6516
7,1.0,36.6,0.6529
7,1.0,37.1,0.6539
7,1.0,37.6,0.6551
7,1.0,38.1,0.6566
7,1.0,38.6,0.6576
7,1.0,39.1,0.6591
7,1.0,39.6,0.6602
7,1.0,40.1,0.6621
7,1.0,40.6,0.6636
7,1.0,41.1,0.6656
7,1.0,41.5,0.6667
7,1.0,42.0,0.6686
7,1.0,42.5,0.6705
7,1.0,43.0,0.6722
7,1.0,43.5,0.6744
7,1.0,44.0,0.6767
7,1.0,44.5,0.6788
7,1.0,45.0,0.6809
7,1.0,45.5,0.6828
7,1.0,46.0,0.685
7,1.0,46.5,0.687
7,1.0,47.0,0.6904
7,1.0,47.5,0.6923
7,1.0,48.0,0.6947
7,1.0,48.5,0.6971
7,1.0,49.0,0.6993
7,1.0,49.5,0.7019
7,1.0,50.0,0.7046
7,1.0,50.4,0.7069
7,1.0,50.9,0.7096
7,1.0,51.4,0.7122
7,1.0,52.0,0.7149
7,1.0,52.4,0.7175
7,1.0,52.9,0.7199
7,1.0,53.4,0.7228
7,1.0,53.9,0.7256
7,1.0,54.4,0.728
7,1.0,54.9,0.7308
7,1.0,55.4,0.7333
7,1.0,55.9,0.7358
7,1.0,56.4,0.7383
7,1.0,56.9,0.7404
7,1.0,57.4,0.7427
7,1.0,57.9,0.7452
7,1.0,58.4,0.747
7,1.0,58.9,0.7496
7,1.0,59.3,0.7517
7,1.0,59.9,0.754
7,1.0,60.4,0.7561
7,1.0,60.8,0.758
7,1.0,61.3,0.7594
7,1.0,61.8,0.7615
7,1.0,62.3,0.7637
7,1.0,62.9,0.7656
7,1.0,63.3,0.7673
7,1.0,63.8,0.769
7,1.0,64.4,0.7703
7,1.0,64.8,0.7716
7,1.0,65.2,0.773
7,1.0,65.8,0.776
7,1.0,66.3,0.7779
7,1.0,66.8,0.7789
7,1.0,67.3,0.7804
7,1.0,67.8,0.7825
7,1.0,68.2,0.7837
7,1.0,68.8,0.785
7,1.0,69.2,0.7865
7,1.0,69.7,0.7877
7,1.0,70.3,0.7891
7,1.0,70.7,0.7899
7,1.0,71.3,0.792
7,1.0,71.7,0.7929
7,1.0,72.3,0.794
7,1.0,72.7,0.796
7,1.0,73.1,0.7978
7,1.0,73.7,0.7986
7,1.0,74.1,0.7998
7,1.0,74.7,0.8021
7,1.0,75.1,0.8032
7,1.0,75.6,0.8055
7,1.0,76.2,0.8055
7,1.0,76.7,0.8084
7,1.0,77.2,0.8092
7,1.0,77.6,0.8106
7,1.0,78.2,0.8122
7,1.0,78.6,0.811
7,1.0,79.1,0.8139
7,1.0,79.7,0.8144
7,1.0,80.1,0.8171
7,1.0,80.6,0.8185
7,1.0,81.1,0.8193
7,1.0,81.6,0.8209
7,1.0,82.0,0.822
7,1.0,82.5,0.8233
7,1.0,83.0,0.8243
7,1.0,83.5,0.826
7,1.0,84.1,0.8268
7,1.0,84.6,0.8267
7,1.0,85.1,0.8287
7,1.0,85.5,0.8303
7,1.0,86.0,0.8308
7,1.0,86.4,0.8314
7,1.0,87.0,0.8325
7,1.0,87.5,0.8338
7,1.0,88.0,0.835
7,1.0,88.4,0.8361
7,1.0,89.0,0.8378
7,1.0,89.5,0.839
7,1.0,90.1,0.8389
7,1.0,90.5,0.8396
7,1.0,90.9,0.8416
7,1.0,91.4,0.843
7,1.0,91.8,0.8433
7,1.0,92.2,0.8444
7,1.0,92.5,0.8456
7,1.0,92.6,0.8466
7,1.0,92.9,0.8472
7,1.0,93.2,0.8483
7,1.0,93.3,0.8494
7,1.0,93.7,0.8498
7,1.0,94.2,0.8505
7,1.0,94.6,0.8518
7,1.0,95.3,0.853
7,1.0,95.8,0.853
7,1.0,96.4,0.8547
7,1.0,96.9,0.8556
7,1.0,97.2,0.8563
7,1.0,97.7,0.8575
7,1.0,98.3,0.859
7,1.0,98.6,0.8591
7,1.0,99.6,0.8606
7,1.0,99.8,0.8623
7,1.0,100.2,0.8622
7,1.0,100.7,0.8632
7,1.0,101.0,0.8632
7,1.0,101.4,0.865
7,1.0,101.7,0.8658
7,1.0,101.9,0.8657
7,1.0,102.1,0.8677
7,1.0,102.3,0.8685
7,1.0,102.3,0.8692
7,1.0,102.5,0.8695
7,1.0,102.5,0.8699
7,1.0,102.7,0.8718
7,1.0,102.7,0.872
2,0.1,30.2,0.9466
2,0.1,30.6,0.9473
2,0.1,31.0,0.9488
2,0.1,31.5,0.9507
2,0.1,32.0,0.9517
2,0.1,32.4,0.9536
2,0.1,32.8,0.9547
2,0.1,33.3,0.9562
2,0.1,33.8,0.9582
2,0.1,34.3,0.9596
2,0.1,34.8,0.9616
2,0.1,35.3,0.9638
2,0.1,35.7,0.965
2,0.1,36.2,0.9677
2,0.1,36.7,0.9698
2,0.1,37.2,0.972
2,0.1,37.7,0.9732
2,0.1,38.1,0.9759
2,0.1,38.7,0.9779
2,0.1,39.2,0.9803
2,0.1,39.7,0.9826
2,0.1,40.1,0.9851
2,0.1,40.6,0.9879
2,0.1,41.2,0.9907
2,0.1,41.6,0.9941
2,0.1,42.1,0.9965
2,0.1,42.6,0.9994
2,0.1,43.1,1.0028
2,0.1,43.6,1.0066
2,0.1,44.1,1.0099
2,0.1,44.6,1.0129
2,0.1,45.1,1.0167
2,0.1,45.6,1.0203
2,0.1,46.1,1.0238
2,0.1,46.6,1.0281
2,0.1,47.1,1.0321
2,0.1,47.5,1.0349
2,0.1,48.1,1.0404
2,0.1,48.5,1.0439
2,0.1,49.0,1.0486
2,0.1,49.5,1.0523
2,0.1,50.0,1.0576
2,0.1,50.6,1.0619
2,0.1,51.0,1.0667
2,0.1,51.5,1.0716
2,0.1,52.0,1.0764
2,0.1,52.5,1.081
2,0.1,53.0,1.086
2,0.1,53.5,1.0906
2,0.1,54.0,1.0956
2,0.1,54.5,1.1009
2,0.1,55.0,1.1062
2,0.1,55.5,1.1105
2,0.1,56.0,1.1142
2,0.1,56.4,1.1169
2,0.1,56.9,1.1202
2,0.1,57.4,1.1241
2,0.1,58.0,1.1286
2,0.1,58.4,1.133
2,0.1,59.0,1.137
2,0.1,59.5,1.1405
2,0.1,59.9,1.1433
2,0.1,60.4,1.1463
2,0.1,61.0,1.151
2,0.1,61.4,1.1539
2,0.1,61.9,1.1575
2,0.1,62.4,1.161
2,0.1,62.9,1.164
2,0.1,63.4,1.1671
2,0.1,63.9,1.17
2,0.1,64.4,1.1732
2,0.1,64.9,1.1763
2,0.1,65.4,1.1794
2,0.1,65.8,1.182
2,0.1,66.4,1.1852
2,0.1,66.8,1.187
2,0.1,67.3,1.1915
2,0.1,67.8,1.1934
2,0.1,68.3,1.1961
2,0.1,68.9,1.1992
2,0.1,69.3,1.2025
2,0.1,69.8,1.2052
2,0.1,70.3,1.2078
2,0.1,70.8,1.2112
2,0.1,71.3,1.2132
2,0.1,71.8,1.2166
2,0.1,72.3,1.2188
2,0.1,72.7,1.2215
2,0.1,73.3,1.2241
2,0.1,73.8,1.227
2,0.1,74.3,1.2297
2,0.1,74.7,1.2319
2,0.1,75.2,1.2348
2,0.1,75.7,1.2375
2,0.1,76.2,1.242
2,0.1,76.8,1.244
2,0.1,77.2,1.2462
2,0.1,77.8,1.2499
2,0.1,78.3,1.2521
2,0.1,78.6,1.2551
2,0.1,79.1,1.2588
2,0.1,79.7,1.2611
2,0.1,80.2,1.2649
2,0.1,80.6,1.2671
2,0.1,81.2,1.2726
2,0.1,81.6,1.2756
2,0.1,82.2,1.278
2,0.1,82.7,1.2811
2,0.1,83.1,1.2835
2,0.1,83.6,1.2875
2,0.1,84.2,1.2907
2,0.1,84.6,1.2947
2,0.1,85.1,1.298
2,0.1,85.7,1.303
2,0.1,86.1,1.3063
2,0.1,86.5,1.3062
2,0.1,87.1,1.3104
2,0.1,87.6,1.3147
2,0.1,88.0,1.3191
2,0.1,88.5,1.3225
2,0.1,89.0,1.3259
2,0.1,89.5,1.3295
2,0.1,90.1,1.332
2,0.1,90.5,1.3357
2,0.1,91.0,1.3402
2,0.1,91.4,1.3438
2,0.1,92.0,1.3474
2,0.1,92.4,1.3511
2,0.1,92.8,1.3547
2,0.1,93.2,1.3556
2,0.1,93.3,1.3594
2,0.1,93.3,1.3593
2,0.1,93.7,1.3651
2,0.1,93.9,1.3669
2,0.1,94.6,1.3689
2,0.1,94.8,1.3688
2,0.1,95.5,1.3708
2,0.1,95.8,1.3785
5,0.5,30.2,0.9654
5,0.5,30.6,0.9657
5,0.5,31.0,0.9681
5,0.5,31.5,0.9693
5,0.5,32.0,0.9703
5,0.5,32.4,0.9712
5,0.5,32.8,0.9723
5,0.5,33.3,0.9739
5,0.5,33.8,0.9755
5,0.5,34.3,0.9766
5,0.5,34.8,0.9779
5,0.5,35.3,0.9794
5,0.5,35.7,0.9814
5,0.5,36.2,0.983
5,0.5,36.7,0.9852
5,0.5,37.2,0.9871
5,0.5,37.7,0.9884
5,0.5,38.1,0.9907
5,0.5,38.7,0.9924
5,0.5,39.2,0.9948
5,0.5,39.7,0.9973
5,0.5,40.1,0.9994
5,0.5,40.6,1.0015
5,0.5,41.2,1.0043
5,0.5,41.6,1.0074
5,0.5,42.1,1.0099
5,0.5,42.6,1.012
5,0.5,43.1,1.0155
5,0.5,43.6,1.0194
5,0.5,44.1,1.0224
5,0.5,44.6,1.026
5,0.5,45.1,1.0285
5,0.5,45.6,1.0327
5,0.5,46.1,1.0358
5,0.5,46.6,1.0403
5,0.5,47.1,1.043
5,0.5,47.5,1.0472
5,0.5,48.1,1.0519
5,0.5,48.5,1.0542
5,0.5,49.0,1.0595
5,0.5,49.5,1.0633
5,0.5,50.0,1.0677
5,0.5,50.6,1.0716
5,0.5,51.0,1.0755
5,0.5,51.5,1.0795
5,0.5,52.0,1.0834
5,0.5,52.5,1.0871
5,0.5,53.0,1.0911
5,0.5,53.5,1.0952
5,0.5,54.0,1.0982
5,0.5,54.5,1.1025
5,0.5,55.0,1.1062
5,0.5,55.5,1.1094
5,0.5,56.0,1.1132
5,0.5,56.4,1.1175
5,0.5,56.9,1.1213
5,0.5,57.4,1.1241
5,0.5,58.0,1.1269
5,0.5,58.4,1.1302
5,0.5,59.0,1.1348
5,0.5,59.5,1.1365
5,0.5,59.9,1.1393
5,0.5,60.4,1.1434
5,0.5,61.0,1.1457
5,0.5,61.4,1.1492
5,0.5,61.9,1.1533
5,0.5,62.4,1.1568
5,0.5,62.9,1.1579
5,0.5,63.4,1.1605
5,0.5,63.9,1.1627
5,0.5,64.4,1.1658
5,0.5,64.9,1.1689
5,0.5,65.4,1.1707
5,0.5,65.8,1.1744
5,0.5,66.4,1.1776
5,0.5,66.8,1.1793
5,0.5,67.3,1.182
5,0.5,67.8,1.1832
5,0.5,68.3,1.1858
5,0.5,68.9,1.1875
5,0.5,69.3,1.1894
5,0.5,69.8,1.1921
5,0.5,70.3,1.1939
5,0.5,70.8,1.1972
5,0.5,71.3,1.1979
5,0.5,71.8,1.2018
5,0.5,72.3,1.2025
5,0.5,72.7,1.2045
5,0.5,73.3,1.2063
5,0.5,73.8,1.2084
5,0.5,74.3,1.2104
5,0.5,74.7,1.2125
5,0.5,75.2,1.2139
5,0.5,75.7,1.2158
5,0.5,76.2,1.2186
5,0.5,76.8,1.2199
5,0.5,77.2,1.2227
5,0.5,77.8,1.2234
5,0.5,78.3,1.2247
5,0.5,78.6,1.2268
5,0.5,79.1,1.2296
5,0.5,79.7,1.2317
5,0.5,80.2,1.2346
5,0.5,80.6,1.2359
5,0.5,81.2,1.2381
5,0.5,81.6,1.2388
5,0.5,82.2,1.2416
5,0.5,82.7,1.246
5,0.5,83.1,1.2482
5,0.5,83.6,1.2496
5,0.5,84.2,1.2519
5,0.5,84.6,1.2547
5,0.5,85.1,1.2585
5,0.5,85.7,1.2592
5,0.5,86.1,1.2622
5,0.5,86.5,1.2629
5,0.5,87.1,1.2667
5,0.5,87.6,1.2706
5,0.5,88.0,1.2722
5,0.5,88.5,1.2761
5,0.5,89.0,1.2791
5,0.5,89.5,1.2823
5,0.5,90.1,1.2837
5,0.5,90.5,1.283
5,0.5,91.0,1.2911
5,0.5,91.4,1.2926
5,0.5,92.0,1.2958
5,0.5,92.4,1.2982
5,0.5,92.8,1.3007
5,0.5,93.2,1.3056
5,0.5,93.3,1.3073
5,0.5,93.3,1.3089
5,0.5,93.7,1.3141
5,0.5,93.9,1.3148
5,0.5,94.6,1.32
5,0.5,94.8,1.3191
5,0.5,95.5,1.3226
5,0.5,95.8,1.325
8,1.0,30.2,0.4011
8,1.0,30.6,0.4015
8,1.0,31.0,0.4018
8,1.0,31.5,0.4024
8,1.0,32.0,0.4026
8,1.0,32.4,0.4032
8,1.0,32.8,0.4037
8,1.0,33.3,0.4041
8,1.0,33.8,0.4048
8,1.0,34.3,0.4053
8,1.0,34.8,0.4059
8,1.0,35.3,0.4064
8,1.0,35.7,0.4071
8,1.0,36.2,0.4077
8,1.0,36.7,0.4085
8,1.0,37.2,0.4092
8,1.0,37.7,0.41
8,1.0,38.1,0.4109
8,1.0,38.7,0.4115
8,1.0,39.2,0.4123
8,1.0,39.7,0.4132
8,1.0,40.1,0.4143
8,1.0,40.6,0.4154
8,1.0,41.2,0.416
8,1.0,41.6,0.4174
8,1.0,42.1,0.4185
8,1.0,42.6,0.4196
8,1.0,43.1,0.4207
8,1.0,43.6,0.4218
8,1.0,44.1,0.4232
8,1.0,44.6,0.4244
8,1.0,45.1,0.4256
8,1.0,45.6,0.4271
8,1.0,46.1,0.4288
8,1.0,46.6,0.4297
8,1.0,47.1,0.4313
8,1.0,47.5,0.4327
8,1.0,48.1,0.4342
8,1.0,48.5,0.4353
8,1.0,49.0,0.437
8,1.0,49.5,0.4384
8,1.0,50.0,0.4401
8,1.0,50.6,0.4417
8,1.0,51.0,0.4432
8,1.0,51.5,0.445
8,1.0,52.0,0.4463
8,1.0,52.5,0.448
8,1.0,53.0,0.4495
8,1.0,53.5,0.4512
8,1.0,54.0,0.4525
8,1.0,54.5,0.4545
8,1.0,55.0,0.4564
8,1.0,55.5,0.4573
8,1.0,56.0,0.4592
8,1.0,56.4,0.4606
8,1.0,56.9,0.4619
8,1.0,57.4,0.4636
8,1.0,58.0,0.4652
8,1.0,58.4,0.4663
8,1.0,59.0,0.4678
8,1.0,59.5,0.4689
8,1.0,59.9,0.4702
8,1.0,60.4,0.4715
8,1.0,61.0,0.4725
8,1.0,61.4,0.4739
8,1.0,61.9,0.4752
8,1.0,62.4,0.4761
8,1.0,62.9,0.477
8,1.0,63.4,0.4782
8,1.0,63.9,0.4794
8,1.0,64.4,0.4808
8,1.0,64.9,0.4815
8,1.0,65.4,0.4826
8,1.0,65.8,0.4835
8,1.0,66.4,0.4848
8,1.0,66.8,0.4854
8,1.0,67.3,0.4869
8,1.0,67.8,0.4875
8,1.0,68.3,0.4885
8,1.0,68.9,0.4893
8,1.0,69.3,0.4901
8,1.0,69.8,0.4906
8,1.0,70.3,0.4915
8,1.0,70.8,0.4921
8,1.0,71.3,0.493
8,1.0,71.8,0.4948
8,1.0,72.3,0.4957
8,1.0,72.7,0.4966
8,1.0,73.3,0.4973
8,1.0,73.8,0.4986
8,1.0,74.3,0.4989
8,1.0,74.7,0.4997
8,1.0,75.2,0.5006
8,1.0,75.7,0.5018
8,1.0,76.2,0.5029
8,1.0,76.8,0.5031
8,1.0,77.2,0.5035
8,1.0,77.8,0.5043
8,1.0,78.3,0.5052
8,1.0,78.6,0.5054
8,1.0,79.1,0.5066
8,1.0,79.7,0.5075
8,1.0,80.2,0.5081
8,1.0,80.6,0.5083
8,1.0,81.2,0.51
8,1.0,81.6,0.5106
8,1.0,82.2,0.5105
8,1.0,82.7,0.5114
8,1.0,83.1,0.5122
8,1.0,83.6,0.5126
8,1.0,84.2,0.5131
8,1.0,84.6,0.5136
8,1.0,85.1,0.5145
8,1.0,85.7,0.5146
8,1.0,86.1,0.5158
8,1.0,86.5,0.5159
8,1.0,87.1,0.5164
8,1.0,87.6,0.5175
8,1.0,88.0,0.5181
8,1.0,88.5,0.5189
8,1.0,89.0,0.519
8,1.0,89.5,0.5197
8,1.0,90.1,0.5204
8,1.0,90.5,0.5215
8,1.0,91.0,0.5222
8,1.0,91.4,0.5224
8,1.0,92.0,0.5232
8,1.0,92.4,0.5238
8,1.0,92.8,0.5246
8,1.0,93.2,0.5251
8,1.0,93.3,0.5258
8,1.0,93.3,0.5257
8,1.0,93.7,0.527
8,1.0,93.9,0.5274
8,1.0,94.6,0.5274
8,1.0,94.8,0.5277
8,1.0,95.5,0.5286
8,1.0,95.8,0.529
3,0.1,30.3,0.5618
3,0.1,30.7,0.5625
3,0.1,31.1,0.5637
3,0.1,31.6,0.5651
3,0.1,32.1,0.5661
3,0.1,32.6,0.5675
3,0.1,32.9,0.5685
3,0.1,33.4,0.5698
3,0.1,33.9,0.5709
3,0.1,34.4,0.5722
3,0.1,34.8,0.5736
3,0.1,35.3,0.5747
3,0.1,35.9,0.576
3,0.1,36.3,0.5777
3,0.1,36.8,0.579
3,0.1,37.3,0.5805
3,0.1,37.8,0.5823
3,0.1,38.3,0.584
3,0.1,38.7,0.5857
3,0.1,39.2,0.5875
3,0.1,39.7,0.5895
3,0.1,40.2,0.5912
3,0.1,40.7,0.593
3,0.1,41.2,0.5951
3,0.1,41.7,0.597
3,0.1,42.1,0.599
3,0.1,42.7,0.6012
3,0.1,43.1,0.6031
3,0.1,43.7,0.6054
3,0.1,44.2,0.6075
3,0.1,44.7,0.6096
3,0.1,45.1,0.612
3,0.1,45.6,0.6143
3,0.1,46.1,0.6167
3,0.1,46.6,0.6188
3,0.1,47.1,0.6213
3,0.1,47.6,0.6236
3,0.1,48.1,0.6264
3,0.1,48.6,0.6288
3,0.1,49.1,0.632
3,0.1,49.6,0.6342
3,0.1,50.0,0.6369
3,0.1,50.6,0.6397
3,0.1,51.0,0.642
3,0.1,51.6,0.6447
3,0.1,52.0,0.6466
