Sample,Pathlength,Temperature,Absorbance
js7008_Gua-Cell 02.o3a,1,71.32,0.246017456
js7008_Gua-Cell 02.o3a,1,71.83,0.247055054
js7008_Gua-Cell 02.o3a,1,72.33,0.245910645
js7008_Gua-Cell 02.o3a,1,72.82,0.248062134
js7008_Gua-Cell 02.o3a,1,73.36,0.248260498
js7008_Gua-Cell 02.o3a,1,73.84,0.248687744
js7008_Gua-Cell 02.o3a,1,74.34,0.24911499
js7008_Gua-Cell 02.o3a,1,74.86,0.24949646
js7008_Gua-Cell 02.o3a,1,75.35,0.249862671
js7008_Gua-Cell 02.o3a,1,75.86,0.250640869
js7008_Gua-Cell 02.o3a,1,76.32,0.250976563
js7008_Gua-Cell 02.o3a,1,76.85,0.251617432
js7008_Gua-Cell 02.o3a,1,77.35,0.252456665
js7008_Gua-Cell 02.o3a,1,77.84,0.252731323
js7008_Gua-Cell 02.o3a,1,78.36,0.253677368
js7008_Gua-Cell 02.o3a,1,78.86,0.253555298
js7008_Gua-Cell 02.o3a,1,79.36,0.25402832
js7008_Gua-Cell 02.o3a,1,79.86,0.255523682
js7008_Gua-Cell 02.o3a,1,80.37,0.255310059
js7008_Gua-Cell 02.o3a,1,80.86,0.255630493
js7008_Gua-Cell 02.o3a,1,81.37,0.25630188
js7008_Gua-Cell 02.o3a,1,81.88,0.256637573
js7008_Gua-Cell 02.o3a,1,82.38,0.257324219
js7008_Gua-Cell 02.o3a,1,82.89,0.257232666
js7008_Gua-Cell 02.o3a,1,83.38,0.257537842
js7008_Gua-Cell 02.o3a,1,83.88,0.258972168
js7008_Gua-Cell 02.o3a,1,84.38,0.258590698
js7008_Gua-Cell 02.o3a,1,84.85,0.259033203
js7008_Gua-Cell 02.o3a,1,85.39,0.259338379
js7008_Gua-Cell 02.o3a,1,85.89,0.259857178
js7008_Gua-Cell 02.o3a,1,86.4,0.2603302
js7008_Gua-Cell 02.o3a,1,86.89,0.26020813
js7008_Gua-Cell 02.o3a,1,87.39,0.261291504
js7008_Gua-Cell 02.o3a,1,87.89,0.260940552
js7008_Gua-Cell 02.o3a,1,88.4,0.260940552
js7008_Gua-Cell 02.o3a,1,88.9,0.260864258
js7008_Gua-Cell 02.o3a,1,89.41,0.261016846
js7008_Gua-Cell 02.o3a,1,89.91,0.260375977
js7008_Gua-Cell 02.o3a,1,90.41,0.260604858
js7008_Gua-Cell 02.o3a,1,90.91,0.261642456
js7008_Gua-Cell 02.o3a,1,91.42,0.262054443
js7008_Gua-Cell 02.o3a,1,91.92,0.261581421
js7008_Gua-Cell 02.o3a,1,92.43,0.261901855
js7008_Gua-Cell 02.o3a,1,92.93,0.261978149
js7008_Gua-Cell 02.o3a,1,93.43,0.26234436
js7008_Gua-Cell 02.o3a,1,93.94,0.262207031
js7008_Gua-Cell 02.o3a,1,94.38,0.262451172
js7008_Gua-Cell 02.o3a,1,94.93,0.261688232
js7008_Gua-Cell 03.o3a,1,40.2,0.381027222
js7008_Gua-Cell 03.o3a,1,40.7,0.382461548
js7008_Gua-Cell 03.o3a,1,41.21,0.382995605
js7008_Gua-Cell 03.o3a,1,41.72,0.381835938
js7008_Gua-Cell 03.o3a,1,42.21,0.384002686
js7008_Gua-Cell 03.o3a,1,42.72,0.383712769
js7008_Gua-Cell 03.o3a,1,43.22,0.382888794
js7008_Gua-Cell 03.o3a,1,43.72,0.383499146
js7008_Gua-Cell 03.o3a,1,44.22,0.384613037
js7008_Gua-Cell 03.o3a,1,44.73,0.383270264
js7008_Gua-Cell 03.o3a,1,45.23,0.385467529
js7008_Gua-Cell 03.o3a,1,45.73,0.385101318
js7008_Gua-Cell 03.o3a,1,46.22,0.385818481
js7008_Gua-Cell 03.o3a,1,46.72,0.384735107
js7008_Gua-Cell 03.o3a,1,47.23,0.38470459
js7008_Gua-Cell 03.o3a,1,47.73,0.386260986
js7008_Gua-Cell 03.o3a,1,48.24,0.386077881
js7008_Gua-Cell 03.o3a,1,48.74,0.386077881
js7008_Gua-Cell 03.o3a,1,49.23,0.387420654
js7008_Gua-Cell 03.o3a,1,49.73,0.386856079
js7008_Gua-Cell 03.o3a,1,50.23,0.387161255
js7008_Gua-Cell 03.o3a,1,50.74,0.387481689
js7008_Gua-Cell 03.o3a,1,51.23,0.389282227
js7008_Gua-Cell 03.o3a,1,51.73,0.38760376
js7008_Gua-Cell 03.o3a,1,52.24,0.388946533
js7008_Gua-Cell 03.o3a,1,52.76,0.38923645
js7008_Gua-Cell 03.o3a,1,53.26,0.389831543
js7008_Gua-Cell 03.o3a,1,53.76,0.391876221
js7008_Gua-Cell 03.o3a,1,54.24,0.393035889
js7008_Gua-Cell 03.o3a,1,54.75,0.393234253
js7008_Gua-Cell 03.o3a,1,55.25,0.393218994
js7008_Gua-Cell 03.o3a,1,55.75,0.394363403
js7008_Gua-Cell 03.o3a,1,56.26,0.3931427
js7008_Gua-Cell 03.o3a,1,56.77,0.394363403
js7008_Gua-Cell 03.o3a,1,57.28,0.395828247
js7008_Gua-Cell 03.o3a,1,57.77,0.397003174
js7008_Gua-Cell 03.o3a,1,58.27,0.396835327
js7008_Gua-Cell 03.o3a,1,58.78,0.398712158
js7008_Gua-Cell 03.o3a,1,59.29,0.399719238
js7008_Gua-Cell 03.o3a,1,59.77,0.40007019
js7008_Gua-Cell 03.o3a,1,60.28,0.401077271
js7008_Gua-Cell 03.o3a,1,60.8,0.404037476
js7008_Gua-Cell 03.o3a,1,61.27,0.404159546
js7008_Gua-Cell 03.o3a,1,61.8,0.405502319
js7008_Gua-Cell 03.o3a,1,62.27,0.407043457
js7008_Gua-Cell 03.o3a,1,62.77,0.407455444
js7008_Gua-Cell 03.o3a,1,63.29,0.407440186
js7008_Gua-Cell 03.o3a,1,63.8,0.409255981
js7008_Gua-Cell 03.o3a,1,64.3,0.409927368
js7008_Gua-Cell 03.o3a,1,64.8,0.412155151
js7008_Gua-Cell 03.o3a,1,65.3,0.413452148
js7008_Gua-Cell 03.o3a,1,65.82,0.41444397
js7008_Gua-Cell 03.o3a,1,66.31,0.417297363
js7008_Gua-Cell 03.o3a,1,66.81,0.416549683
js7008_Gua-Cell 03.o3a,1,67.33,0.417800903
js7008_Gua-Cell 03.o3a,1,67.81,0.419418335
js7008_Gua-Cell 03.o3a,1,68.31,0.420852661
js7008_Gua-Cell 03.o3a,1,68.82,0.423019409
js7008_Gua-Cell 03.o3a,1,69.32,0.423812866
js7008_Gua-Cell 03.o3a,1,69.81,0.423217773
js7008_Gua-Cell 03.o3a,1,70.34,0.424865723
js7008_Gua-Cell 03.o3a,1,70.83,0.427185059
js7008_Gua-Cell 03.o3a,1,71.32,0.426849365
js7008_Gua-Cell 03.o3a,1,71.82,0.42666626
js7008_Gua-Cell 03.o3a,1,72.34,0.427398682
js7008_Gua-Cell 03.o3a,1,72.84,0.429351807
js7008_Gua-Cell 03.o3a,1,73.36,0.429336548
js7008_Gua-Cell 03.o3a,1,73.84,0.430496216
js7008_Gua-Cell 03.o3a,1,74.34,0.431518555
js7008_Gua-Cell 03.o3a,1,74.86,0.4322052
js7008_Gua-Cell 03.o3a,1,75.35,0.433227539
js7008_Gua-Cell 03.o3a,1,75.86,0.434661865
js7008_Gua-Cell 03.o3a,1,76.33,0.434692383
js7008_Gua-Cell 03.o3a,1,76.86,0.43586731
js7008_Gua-Cell 03.o3a,1,77.35,0.437835693
js7008_Gua-Cell 03.o3a,1,77.84,0.437683105
js7008_Gua-Cell 03.o3a,1,78.36,0.439086914
js7008_Gua-Cell 03.o3a,1,78.86,0.439331055
js7008_Gua-Cell 03.o3a,1,79.37,0.440948486
js7008_Gua-Cell 03.o3a,1,79.87,0.442047119
js7008_Gua-Cell 03.o3a,1,80.37,0.442474365
js7008_Gua-Cell 03.o3a,1,80.87,0.443435669
js7008_Gua-Cell 03.o3a,1,81.37,0.444824219
js7008_Gua-Cell 03.o3a,1,81.87,0.444961548
js7008_Gua-Cell 03.o3a,1,82.38,0.445770264
js7008_Gua-Cell 03.o3a,1,82.89,0.446350098
js7008_Gua-Cell 03.o3a,1,83.38,0.447113037
js7008_Gua-Cell 03.o3a,1,83.89,0.44883728
js7008_Gua-Cell 03.o3a,1,84.38,0.44934082
js7008_Gua-Cell 03.o3a,1,84.86,0.449371338
js7008_Gua-Cell 03.o3a,1,85.39,0.450393677
js7008_Gua-Cell 03.o3a,1,85.89,0.4506073
js7008_Gua-Cell 03.o3a,1,86.4,0.451202393
js7008_Gua-Cell 03.o3a,1,86.89,0.451522827
js7008_Gua-Cell 03.o3a,1,87.4,0.452758789
js7008_Gua-Cell 03.o3a,1,87.9,0.452590942
js7008_Gua-Cell 03.o3a,1,88.4,0.453201294
js7008_Gua-Cell 03.o3a,1,88.9,0.453674316
js7008_Gua-Cell 03.o3a,1,89.41,0.453414917
js7008_Gua-Cell 03.o3a,1,89.91,0.454071045
js7008_Gua-Cell 03.o3a,1,90.41,0.454391479
js7008_Gua-Cell 03.o3a,1,90.92,0.455429077
js7008_Gua-Cell 03.o3a,1,91.41,0.45552063
js7008_Gua-Cell 03.o3a,1,91.92,0.455474854
js7008_Gua-Cell 03.o3a,1,92.42,0.456207275
js7008_Gua-Cell 03.o3a,1,92.93,0.456268311
js7008_Gua-Cell 03.o3a,1,93.42,0.456314087
js7008_Gua-Cell 03.o3a,1,93.94,0.456710815
js7008_Gua-Cell 03.o3a,1,94.38,0.456817627
js7008_Gua-Cell 03.o3a,1,94.93,0.457168579
js7008_Gua-Cell 04.o3a,1,40.2,0.641220093
js7008_Gua-Cell 04.o3a,1,40.71,0.642547607
js7008_Gua-Cell 04.o3a,1,41.22,0.643112183
js7008_Gua-Cell 04.o3a,1,41.72,0.64263916
js7008_Gua-Cell 04.o3a,1,42.21,0.645004272
js7008_Gua-Cell 04.o3a,1,42.72,0.644210815
js7008_Gua-Cell 04.o3a,1,43.23,0.644210815
js7008_Gua-Cell 04.o3a,1,43.72,0.645385742
js7008_Gua-Cell 04.o3a,1,44.22,0.646072388
js7008_Gua-Cell 04.o3a,1,44.73,0.64491272
js7008_Gua-Cell 04.o3a,1,45.23,0.647613525
js7008_Gua-Cell 04.o3a,1,45.73,0.647354126
js7008_Gua-Cell 04.o3a,1,46.23,0.647354126
js7008_Gua-Cell 04.o3a,1,46.73,0.647216797
js7008_Gua-Cell 04.o3a,1,47.24,0.648071289
js7008_Gua-Cell 04.o3a,1,47.74,0.649154663
js7008_Gua-Cell 04.o3a,1,48.24,0.649414063
js7008_Gua-Cell 04.o3a,1,48.75,0.650085449
js7008_Gua-Cell 04.o3a,1,49.23,0.651153564
js7008_Gua-Cell 04.o3a,1,49.73,0.650939941
js7008_Gua-Cell 04.o3a,1,50.23,0.651107788
js7008_Gua-Cell 04.o3a,1,50.74,0.652801514
js7008_Gua-Cell 04.o3a,1,51.23,0.654388428
js7008_Gua-Cell 04.o3a,1,51.73,0.653121948
js7008_Gua-Cell 04.o3a,1,52.25,0.65486145
js7008_Gua-Cell 04.o3a,1,52.76,0.656845093
js7008_Gua-Cell 04.o3a,1,53.26,0.656448364
js7008_Gua-Cell 04.o3a,1,53.77,0.658752441
js7008_Gua-Cell 04.o3a,1,54.25,0.66015625
js7008_Gua-Cell 04.o3a,1,54.76,0.660842896
js7008_Gua-Cell 04.o3a,1,55.25,0.662002563
js7008_Gua-Cell 04.o3a,1,55.76,0.66305542
js7008_Gua-Cell 04.o3a,1,56.26,0.663619995
js7008_Gua-Cell 04.o3a,1,56.77,0.664474487
js7008_Gua-Cell 04.o3a,1,57.28,0.667739868
js7008_Gua-Cell 04.o3a,1,57.77,0.668395996
js7008_Gua-Cell 04.o3a,1,58.27,0.669067383
js7008_Gua-Cell 04.o3a,1,58.78,0.671218872
js7008_Gua-Cell 04.o3a,1,59.29,0.673324585
js7008_Gua-Cell 04.o3a,1,59.76,0.673492432
js7008_Gua-Cell 04.o3a,1,60.28,0.674972534
js7008_Gua-Cell 04.o3a,1,60.79,0.678588867
js7008_Gua-Cell 04.o3a,1,61.27,0.679946899
js7008_Gua-Cell 04.o3a,1,61.79,0.682739258
js7008_Gua-Cell 04.o3a,1,62.27,0.6847229
js7008_Gua-Cell 04.o3a,1,62.76,0.686065674
js7008_Gua-Cell 04.o3a,1,63.29,0.687164307
js7008_Gua-Cell 04.o3a,1,63.82,0.690704346
js7008_Gua-Cell 04.o3a,1,64.31,0.692352295
js7008_Gua-Cell 04.o3a,1,64.8,0.69418335
js7008_Gua-Cell 04.o3a,1,65.3,0.696289063
js7008_Gua-Cell 04.o3a,1,65.82,0.698410034
js7008_Gua-Cell 04.o3a,1,66.32,0.701858521
js7008_Gua-Cell 04.o3a,1,66.81,0.70300293
js7008_Gua-Cell 04.o3a,1,67.33,0.704650879
js7008_Gua-Cell 04.o3a,1,67.82,0.706573486
js7008_Gua-Cell 04.o3a,1,68.31,0.708984375
js7008_Gua-Cell 04.o3a,1,68.82,0.711746216
js7008_Gua-Cell 04.o3a,1,69.32,0.714263916
js7008_Gua-Cell 04.o3a,1,69.82,0.714416504
js7008_Gua-Cell 04.o3a,1,70.34,0.716003418
js7008_Gua-Cell 04.o3a,1,70.83,0.719894409
js7008_Gua-Cell 04.o3a,1,71.32,0.718994141
js7008_Gua-Cell 04.o3a,1,71.83,0.7212677
js7008_Gua-Cell 04.o3a,1,72.33,0.722930908
js7008_Gua-Cell 04.o3a,1,72.84,0.725036621
js7008_Gua-Cell 04.o3a,1,73.37,0.726257324
js7008_Gua-Cell 04.o3a,1,73.85,0.72718811
js7008_Gua-Cell 04.o3a,1,74.34,0.728515625
js7008_Gua-Cell 04.o3a,1,74.86,0.730255127
js7008_Gua-Cell 04.o3a,1,75.36,0.732070923
js7008_Gua-Cell 04.o3a,1,75.86,0.733459473
js7008_Gua-Cell 04.o3a,1,76.33,0.734405518
js7008_Gua-Cell 04.o3a,1,76.85,0.736068726
js7008_Gua-Cell 04.o3a,1,77.36,0.738891602
js7008_Gua-Cell 04.o3a,1,77.84,0.738708496
js7008_Gua-Cell 04.o3a,1,78.37,0.74105835
js7008_Gua-Cell 04.o3a,1,78.87,0.742279053
js7008_Gua-Cell 04.o3a,1,79.36,0.74357605
js7008_Gua-Cell 04.o3a,1,79.87,0.746246338
js7008_Gua-Cell 04.o3a,1,80.37,0.747283936
js7008_Gua-Cell 04.o3a,1,80.87,0.748168945
js7008_Gua-Cell 04.o3a,1,81.37,0.749938965
js7008_Gua-Cell 04.o3a,1,81.88,0.751174927
js7008_Gua-Cell 04.o3a,1,82.38,0.7527771
js7008_Gua-Cell 04.o3a,1,82.88,0.753341675
js7008_Gua-Cell 04.o3a,1,83.39,0.754928589
js7008_Gua-Cell 04.o3a,1,83.89,0.756942749
js7008_Gua-Cell 04.o3a,1,84.38,0.758239746
js7008_Gua-Cell 04.o3a,1,84.86,0.758239746
js7008_Gua-Cell 04.o3a,1,85.39,0.759902954
js7008_Gua-Cell 04.o3a,1,85.9,0.760894775
js7008_Gua-Cell 04.o3a,1,86.39,0.761520386
js7008_Gua-Cell 04.o3a,1,86.89,0.762466431
js7008_Gua-Cell 04.o3a,1,87.39,0.764907837
js7008_Gua-Cell 04.o3a,1,87.89,0.764678955
js7008_Gua-Cell 04.o3a,1,88.4,0.764526367
js7008_Gua-Cell 04.o3a,1,88.9,0.766143799
js7008_Gua-Cell 04.o3a,1,89.4,0.766723633
js7008_Gua-Cell 04.o3a,1,89.9,0.767745972
js7008_Gua-Cell 04.o3a,1,90.41,0.766891479
js7008_Gua-Cell 04.o3a,1,90.91,0.768463135
js7008_Gua-Cell 04.o3a,1,91.41,0.769271851
js7008_Gua-Cell 04.o3a,1,91.92,0.768814087
js7008_Gua-Cell 04.o3a,1,92.43,0.769699097
js7008_Gua-Cell 04.o3a,1,92.93,0.770690918
js7008_Gua-Cell 04.o3a,1,93.43,0.770141602
js7008_Gua-Cell 04.o3a,1,93.93,0.770553589
js7008_Gua-Cell 04.o3a,1,94.38,0.771514893
js7008_Gua-Cell 04.o3a,1,94.92,0.771469116
js7008_Gua-Cell 05.o3a,1,40.22,1.061248779
js7008_Gua-Cell 05.o3a,1,40.71,1.063232422
js7008_Gua-Cell 05.o3a,1,41.22,1.064224243
js7008_Gua-Cell 05.o3a,1,41.72,1.063842773
js7008_Gua-Cell 05.o3a,1,42.21,1.065719604
js7008_Gua-Cell 05.o3a,1,42.72,1.06539917
js7008_Gua-Cell 05.o3a,1,43.23,1.065307617
js7008_Gua-Cell 05.o3a,1,43.73,1.068054199
js7008_Gua-Cell 05.o3a,1,44.22,1.067398071
js7008_Gua-Cell 05.o3a,1,44.73,1.067977905
js7008_Gua-Cell 05.o3a,1,45.23,1.069549561
js7008_Gua-Cell 05.o3a,1,45.73,1.069961548
js7008_Gua-Cell 05.o3a,1,46.23,1.071258545
js7008_Gua-Cell 05.o3a,1,46.73,1.070373535
js7008_Gua-Cell 05.o3a,1,47.25,1.071777344
js7008_Gua-Cell 05.o3a,1,47.74,1.072845459
js7008_Gua-Cell 05.o3a,1,48.24,1.073013306
js7008_Gua-Cell 05.o3a,1,48.75,1.074691772
js7008_Gua-Cell 05.o3a,1,49.23,1.075927734
js7008_Gua-Cell 05.o3a,1,49.74,1.076828003
js7008_Gua-Cell 05.o3a,1,50.24,1.076904297
js7008_Gua-Cell 05.o3a,1,50.74,1.079421997
js7008_Gua-Cell 05.o3a,1,51.24,1.080459595
js7008_Gua-Cell 05.o3a,1,51.73,1.080200195
js7008_Gua-Cell 05.o3a,1,52.25,1.082641602
js7008_Gua-Cell 05.o3a,1,52.76,1.084289551
js7008_Gua-Cell 05.o3a,1,53.26,1.084991455
js7008_Gua-Cell 05.o3a,1,53.77,1.087921143
js7008_Gua-Cell 05.o3a,1,54.25,1.089920044
js7008_Gua-Cell 05.o3a,1,54.77,1.091491699
js7008_Gua-Cell 05.o3a,1,55.25,1.093322754
js7008_Gua-Cell 05.o3a,1,55.76,1.095245361
js7008_Gua-Cell 05.o3a,1,56.27,1.096115112
js7008_Gua-Cell 05.o3a,1,56.77,1.098526001
js7008_Gua-Cell 05.o3a,1,57.28,1.101760864
js7008_Gua-Cell 05.o3a,1,57.78,1.103118896
js7008_Gua-Cell 05.o3a,1,58.27,1.104736328
js7008_Gua-Cell 05.o3a,1,58.78,1.10874939
js7008_Gua-Cell 05.o3a,1,59.29,1.112228394
js7008_Gua-Cell 05.o3a,1,59.77,1.113372803
js7008_Gua-Cell 05.o3a,1,60.29,1.115493774
js7008_Gua-Cell 05.o3a,1,60.8,1.120269775
js7008_Gua-Cell 05.o3a,1,61.28,1.121582031
js7008_Gua-Cell 05.o3a,1,61.8,1.125274658
js7008_Gua-Cell 05.o3a,1,62.28,1.129074097
js7008_Gua-Cell 05.o3a,1,62.77,1.133056641
js7008_Gua-Cell 05.o3a,1,63.29,1.135696411
js7008_Gua-Cell 05.o3a,1,63.83,1.139190674
js7008_Gua-Cell 05.o3a,1,64.3,1.143463135
js7008_Gua-Cell 05.o3a,1,64.8,1.145553589
js7008_Gua-Cell 05.o3a,1,65.31,1.150238037
js7008_Gua-Cell 05.o3a,1,65.82,1.1534729
js7008_Gua-Cell 05.o3a,1,66.32,1.157684326
js7008_Gua-Cell 05.o3a,1,66.81,1.160171509
js7008_Gua-Cell 05.o3a,1,67.33,1.163040161
js7008_Gua-Cell 05.o3a,1,67.82,1.166564941
js7008_Gua-Cell 05.o3a,1,68.3,1.171279907
js7008_Gua-Cell 05.o3a,1,68.83,1.17364502
js7008_Gua-Cell 05.o3a,1,69.32,1.177398682
js7008_Gua-Cell 05.o3a,1,69.82,1.179763794
js7008_Gua-Cell 05.o3a,1,70.34,1.181900024
js7008_Gua-Cell 05.o3a,1,70.83,1.186218262
js7008_Gua-Cell 05.o3a,1,71.33,1.188201904
js7008_Gua-Cell 05.o3a,1,71.83,1.190048218
js7008_Gua-Cell 05.o3a,1,72.33,1.19354248
js7008_Gua-Cell 05.o3a,1,72.84,1.195648193
js7008_Gua-Cell 05.o3a,1,73.37,1.197616577
js7008_Gua-Cell 05.o3a,1,73.85,1.200531006
js7008_Gua-Cell 05.o3a,1,74.34,1.202377319
js7008_Gua-Cell 05.o3a,1,74.86,1.205368042
js7008_Gua-Cell 05.o3a,1,75.36,1.207244873
js7008_Gua-Cell 05.o3a,1,75.86,1.210281372
js7008_Gua-Cell 05.o3a,1,76.34,1.211456299
js7008_Gua-Cell 05.o3a,1,76.86,1.21534729
js7008_Gua-Cell 05.o3a,1,77.37,1.218048096
js7008_Gua-Cell 05.o3a,1,77.84,1.21875
js7008_Gua-Cell 05.o3a,1,78.37,1.223007202
js7008_Gua-Cell 05.o3a,1,78.87,1.223968506
js7008_Gua-Cell 05.o3a,1,79.37,1.225463867
js7008_Gua-Cell 05.o3a,1,79.87,1.229537964
js7008_Gua-Cell 05.o3a,1,80.38,1.23197937
js7008_Gua-Cell 05.o3a,1,80.88,1.233047485
js7008_Gua-Cell 05.o3a,1,81.37,1.236053467
js7008_Gua-Cell 05.o3a,1,81.88,1.2394104
js7008_Gua-Cell 05.o3a,1,82.38,1.241668701
js7008_Gua-Cell 05.o3a,1,82.89,1.242721558
js7008_Gua-Cell 05.o3a,1,83.38,1.243591309
js7008_Gua-Cell 05.o3a,1,83.88,1.248260498
js7008_Gua-Cell 05.o3a,1,84.38,1.249908447
js7008_Gua-Cell 05.o3a,1,84.86,1.250610352
js7008_Gua-Cell 05.o3a,1,85.39,1.253799438
js7008_Gua-Cell 05.o3a,1,85.9,1.254226685
js7008_Gua-Cell 05.o3a,1,86.4,1.257171631
js7008_Gua-Cell 05.o3a,1,86.89,1.258224487
js7008_Gua-Cell 05.o3a,1,87.4,1.259292603
js7008_Gua-Cell 05.o3a,1,87.89,1.260772705
js7008_Gua-Cell 05.o3a,1,88.4,1.261886597
js7008_Gua-Cell 05.o3a,1,88.9,1.262237549
js7008_Gua-Cell 05.o3a,1,89.41,1.26499939
js7008_Gua-Cell 05.o3a,1,89.92,1.264526367
js7008_Gua-Cell 05.o3a,1,90.41,1.266540527
js7008_Gua-Cell 05.o3a,1,90.92,1.268371582
js7008_Gua-Cell 05.o3a,1,91.42,1.2681427
js7008_Gua-Cell 05.o3a,1,91.91,1.268371582
js7008_Gua-Cell 05.o3a,1,92.42,1.269866943
js7008_Gua-Cell 05.o3a,1,92.93,1.271179199
js7008_Gua-Cell 05.o3a,1,93.43,1.269897461
js7008_Gua-Cell 05.o3a,1,93.94,1.273574829
js7008_Gua-Cell 05.o3a,1,94.38,1.27305603
js7008_Gua-Cell 05.o3a,1,94.93,1.272674561
js7008_Gua-Cell 06.o3a,1,40.21,1.71496582
js7008_Gua-Cell 06.o3a,1,40.72,1.718231201
js7008_Gua-Cell 06.o3a,1,41.22,1.720916748
js7008_Gua-Cell 06.o3a,1,41.73,1.718597412
js7008_Gua-Cell 06.o3a,1,42.21,1.722076416
js7008_Gua-Cell 06.o3a,1,42.73,1.723403931
js7008_Gua-Cell 06.o3a,1,43.24,1.720703125
js7008_Gua-Cell 06.o3a,1,43.72,1.723449707
js7008_Gua-Cell 06.o3a,1,44.23,1.724945068
js7008_Gua-Cell 06.o3a,1,44.74,1.725524902
js7008_Gua-Cell 06.o3a,1,45.23,1.728179932
js7008_Gua-Cell 06.o3a,1,45.73,1.729629517
js7008_Gua-Cell 06.o3a,1,46.24,1.727752686
js7008_Gua-Cell 06.o3a,1,46.73,1.730026245
js7008_Gua-Cell 06.o3a,1,47.24,1.731567383
js7008_Gua-Cell 06.o3a,1,47.74,1.73298645
js7008_Gua-Cell 06.o3a,1,48.24,1.733108521
js7008_Gua-Cell 06.o3a,1,48.75,1.736541748
js7008_Gua-Cell 06.o3a,1,49.23,1.737350464
js7008_Gua-Cell 06.o3a,1,49.73,1.738983154
js7008_Gua-Cell 06.o3a,1,50.24,1.739089966
js7008_Gua-Cell 06.o3a,1,50.74,1.741821289
js7008_Gua-Cell 06.o3a,1,51.24,1.743988037
js7008_Gua-Cell 06.o3a,1,51.74,1.746673584
js7008_Gua-Cell 06.o3a,1,52.25,1.750366211
