Sample,Pathlength,Temperature,Absorbance
2,0.1,61.1,0.83
2,0.1,61.6,0.8331
2,0.1,62.1,0.8374
2,0.1,62.6,0.8411
2,0.1,63.1,0.8452
2,0.1,63.5,0.8493
2,0.1,64.1,0.8538
2,0.1,64.5,0.8589
2,0.1,65,0.8645
2,0.1,65.5,0.8698
2,0.1,66.1,0.8752
2,0.1,66.5,0.8826
2,0.1,67.1,0.8895
2,0.1,67.5,0.8969
2,0.1,68,0.9037
2,0.1,68.5,0.9121
2,0.1,69,0.921
2,0.1,69.5,0.9293
2,0.1,70,0.9382
2,0.1,70.5,0.9476
2,0.1,71,0.9577
2,0.1,71.5,0.9697
2,0.1,72,0.9773
2,0.1,72.5,0.9877
2,0.1,73,1.0005
2,0.1,73.5,1.0092
2,0.1,74,1.0218
2,0.1,74.4,1.0294
2,0.1,75,1.0416
2,0.1,75.4,1.0526
2,0.1,76,1.0649
2,0.1,76.5,1.0744
2,0.1,77,1.0831
2,0.1,77.5,1.0924
2,0.1,77.9,1.1025
2,0.1,78.5,1.1123
2,0.1,78.9,1.1194
2,0.1,79.5,1.1271
2,0.1,79.9,1.1314
2,0.1,80.5,1.1425
2,0.1,80.8,1.1462
2,0.1,81.4,1.1526
2,0.1,82,1.1583
2,0.1,82.6,1.1629
2,0.1,82.9,1.1668
2,0.1,83.4,1.1708
2,0.1,83.9,1.1742
2,0.1,84.4,1.1789
2,0.1,84.8,1.1823
2,0.1,85.3,1.185
2,0.1,86,1.1871
2,0.1,86.4,1.1906
2,0.1,86.9,1.1934
2,0.1,87.4,1.1955
2,0.1,87.8,1.1976
2,0.1,88.3,1.1997
2,0.1,88.8,1.2026
2,0.1,89.6,1.204
2,0.1,89.9,1.2047
2,0.1,90.3,1.2069
2,0.1,90.9,1.2084
2,0.1,91.3,1.2098
2,0.1,91.8,1.212
2,0.1,92.3,1.2142
2,0.1,92.7,1.2157
2,0.1,93.3,1.2172
2,0.1,93.7,1.2194
2,0.1,94.3,1.2201
5,0.5,39.9,0.7801
5,0.5,40.1,0.7807
5,0.5,40.7,0.7818
5,0.5,41.2,0.7823
5,0.5,41.6,0.7826
5,0.5,42.2,0.7837
5,0.5,42.7,0.7845
5,0.5,43.1,0.785
5,0.5,43.7,0.7861
5,0.5,44.2,0.787
5,0.5,44.7,0.7883
5,0.5,45.2,0.7892
5,0.5,45.6,0.7897
5,0.5,46.1,0.7908
5,0.5,46.6,0.7922
5,0.5,47.2,0.7933
5,0.5,47.7,0.7942
5,0.5,48.1,0.7956
5,0.5,48.6,0.7967
5,0.5,49.1,0.7984
5,0.5,49.6,0.7995
5,0.5,50.1,0.8012
5,0.5,50.6,0.8024
5,0.5,51.1,0.8041
5,0.5,51.6,0.8052
5,0.5,52.1,0.8075
5,0.5,52.6,0.8093
5,0.5,53.1,0.8116
5,0.5,53.6,0.8133
5,0.5,54.1,0.8163
5,0.5,54.6,0.818
5,0.5,55.2,0.8204
5,0.5,55.6,0.8231
5,0.5,56.1,0.8258
5,0.5,56.6,0.8288
5,0.5,57.1,0.8316
5,0.5,57.6,0.8352
5,0.5,58.1,0.8383
5,0.5,58.6,0.8421
5,0.5,59.1,0.8461
5,0.5,59.6,0.8499
5,0.5,60.1,0.8538
5,0.5,60.5,0.8586
5,0.5,61.1,0.8642
5,0.5,61.6,0.8691
5,0.5,62.1,0.8748
5,0.5,62.6,0.8802
5,0.5,63.1,0.8864
5,0.5,63.5,0.8923
5,0.5,64.1,0.8991
5,0.5,64.5,0.9066
5,0.5,65,0.9136
5,0.5,65.5,0.9214
5,0.5,66.1,0.9289
5,0.5,66.5,0.9374
5,0.5,67.1,0.9468
5,0.5,67.5,0.9561
5,0.5,68,0.9647
5,0.5,68.5,0.9735
5,0.5,69,0.9838
5,0.5,69.5,0.9934
5,0.5,70,1.0023
5,0.5,70.5,1.0119
5,0.5,71,1.0227
5,0.5,71.5,1.0337
5,0.5,72,1.0421
5,0.5,72.5,1.0506
5,0.5,73,1.0608
5,0.5,73.5,1.0691
5,0.5,74,1.0793
5,0.5,74.4,1.0852
5,0.5,75,1.0935
5,0.5,75.4,1.0997
5,0.5,76,1.1077
5,0.5,76.5,1.1141
5,0.5,77,1.1194
5,0.5,77.5,1.1241
5,0.5,77.9,1.1289
5,0.5,78.5,1.1332
5,0.5,78.9,1.1381
5,0.5,79.5,1.1418
5,0.5,79.9,1.1443
5,0.5,80.5,1.1481
5,0.5,80.8,1.1506
5,0.5,81.4,1.1526
5,0.5,82,1.1558
5,0.5,82.6,1.1583
5,0.5,82.9,1.1596
5,0.5,83.4,1.1616
5,0.5,83.9,1.1622
5,0.5,84.4,1.1642
5,0.5,84.8,1.1649
5,0.5,85.3,1.1662
5,0.5,86,1.1675
5,0.5,86.4,1.1688
5,0.5,86.9,1.1695
5,0.5,87.4,1.1715
5,0.5,87.8,1.1715
5,0.5,88.3,1.1735
5,0.5,88.8,1.1742
5,0.5,89.6,1.1748
5,0.5,89.9,1.1762
5,0.5,90.3,1.1769
5,0.5,90.9,1.1775
5,0.5,91.3,1.1796
5,0.5,91.8,1.1802
5,0.5,92.3,1.1816
5,0.5,92.7,1.1823
5,0.5,93.3,1.183
5,0.5,93.7,1.183
5,0.5,94.3,1.183
8,1,39.9,0.3392
8,1,40.1,0.3372
8,1,40.7,0.3453
8,1,41.2,0.34
8,1,41.6,0.3369
8,1,42.2,0.3375
8,1,42.7,0.3405
8,1,43.1,0.3379
8,1,43.7,0.3367
8,1,44.2,0.3387
8,1,44.7,0.3436
8,1,45.2,0.3391
8,1,45.6,0.3398
8,1,46.1,0.3417
8,1,46.6,0.3416
8,1,47.2,0.347
8,1,47.7,0.3463
8,1,48.1,0.3443
8,1,48.6,0.3444
8,1,49.1,0.3431
8,1,49.6,0.3451
8,1,50.1,0.3467
8,1,50.6,0.3457
8,1,51.1,0.3473
8,1,51.6,0.3496
8,1,52.1,0.3524
8,1,52.6,0.3533
8,1,53.1,0.3513
8,1,53.6,0.3533
8,1,54.1,0.3544
8,1,54.6,0.3555
8,1,55.2,0.3581
8,1,55.6,0.359
8,1,56.1,0.3615
8,1,56.6,0.3623
8,1,57.1,0.3629
8,1,57.6,0.3665
8,1,58.1,0.368
8,1,58.6,0.3714
8,1,59.1,0.3729
8,1,59.6,0.375
8,1,60.1,0.3793
8,1,60.5,0.3829
8,1,61.1,0.3859
8,1,61.6,0.3863
8,1,62.1,0.3903
8,1,62.6,0.3968
8,1,63.1,0.3956
8,1,63.5,0.4003
8,1,64.1,0.4053
8,1,64.5,0.4065
8,1,65,0.4114
8,1,65.5,0.4145
8,1,66.1,0.4195
8,1,66.5,0.4223
8,1,67.1,0.4255
8,1,67.5,0.4309
8,1,68,0.4334
8,1,68.5,0.4358
8,1,69,0.4409
8,1,69.5,0.4437
8,1,70,0.4454
8,1,70.5,0.4494
8,1,71,0.4514
8,1,71.5,0.455
8,1,72,0.4567
8,1,72.5,0.4594
8,1,73,0.4611
8,1,73.5,0.463
8,1,74,0.466
8,1,74.4,0.4672
8,1,75,0.4693
8,1,75.4,0.4701
8,1,76,0.4709
8,1,76.5,0.4732
8,1,77,0.4747
8,1,77.5,0.4741
8,1,77.9,0.4755
8,1,78.5,0.4769
8,1,78.9,0.4779
8,1,79.5,0.4792
8,1,79.9,0.4796
8,1,80.5,0.4807
8,1,80.8,0.4825
8,1,81.4,0.4832
8,1,82,0.4835
8,1,82.6,0.4851
8,1,82.9,0.4847
8,1,83.4,0.4857
8,1,83.9,0.487
8,1,84.4,0.4876
8,1,84.8,0.4887
8,1,85.3,0.4899
8,1,86,0.4909
8,1,86.4,0.4929
8,1,86.9,0.4938
8,1,87.4,0.4941
8,1,87.8,0.4954
8,1,88.3,0.4969
8,1,88.8,0.4979
8,1,89.6,0.4985
8,1,89.9,0.4995
8,1,90.3,0.5012
8,1,90.9,0.5016
8,1,91.3,0.5032
8,1,91.8,0.5045
8,1,92.3,0.5062
8,1,92.7,0.5074
8,1,93.3,0.5081
8,1,93.7,0.5094
8,1,94.3,0.5104
3,0.1,40.1,0.4359
3,0.1,40.3,0.4359
3,0.1,40.8,0.4364
3,0.1,41.3,0.4369
3,0.1,41.8,0.4371
3,0.1,42.2,0.4372
3,0.1,42.8,0.4377
3,0.1,43.2,0.4384
3,0.1,43.8,0.4389
3,0.1,44.2,0.4394
3,0.1,44.7,0.4398
3,0.1,45.2,0.4405
3,0.1,45.7,0.4406
3,0.1,46.2,0.4413
3,0.1,46.7,0.4418
3,0.1,47.2,0.4423
3,0.1,47.7,0.4427
3,0.1,48.2,0.4432
3,0.1,48.7,0.4438
3,0.1,49.2,0.4444
3,0.1,49.7,0.4452
3,0.1,50.2,0.4456
3,0.1,50.7,0.4462
3,0.1,51.1,0.4471
3,0.1,51.7,0.4481
3,0.1,52.2,0.4487
3,0.1,52.7,0.4495
3,0.1,53.2,0.4505
3,0.1,53.6,0.4516
3,0.1,54.1,0.4523
3,0.1,54.6,0.453
3,0.1,55.2,0.4542
3,0.1,55.6,0.4555
3,0.1,56.1,0.4568
3,0.1,56.6,0.4581
3,0.1,57.2,0.4593
3,0.1,57.6,0.461
3,0.1,58.1,0.4626
3,0.1,58.6,0.4641
3,0.1,59.1,0.4661
3,0.1,59.6,0.4678
3,0.1,60.1,0.4698
3,0.1,60.6,0.472
3,0.1,61.1,0.4738
3,0.1,61.6,0.4766
3,0.1,62.1,0.4792
3,0.1,62.6,0.482
3,0.1,63.1,0.4849
3,0.1,63.5,0.4876
3,0.1,64.1,0.491
3,0.1,64.6,0.4942
3,0.1,65,0.4977
3,0.1,65.5,0.502
3,0.1,66.1,0.5053
3,0.1,66.6,0.5102
3,0.1,67.1,0.5147
3,0.1,67.5,0.5193
3,0.1,68.1,0.5237
3,0.1,68.5,0.5286
3,0.1,69,0.5345
3,0.1,69.5,0.54
3,0.1,70,0.5445
3,0.1,70.5,0.551
3,0.1,71.1,0.5572
3,0.1,71.5,0.564
3,0.1,72,0.5689
3,0.1,72.5,0.576
3,0.1,73,0.5819
3,0.1,73.5,0.5888
3,0.1,74,0.5949
3,0.1,74.5,0.6001
3,0.1,75,0.6065
3,0.1,75.4,0.6127
3,0.1,76,0.6191
3,0.1,76.5,0.6246
3,0.1,77,0.6285
3,0.1,77.4,0.6338
3,0.1,78,0.6387
3,0.1,78.5,0.6435
3,0.1,78.9,0.6475
3,0.1,79.5,0.6508
3,0.1,79.9,0.6543
3,0.1,80.5,0.6572
3,0.1,80.9,0.6605
3,0.1,81.4,0.6632
3,0.1,81.9,0.6656
3,0.1,82.5,0.6679
3,0.1,82.9,0.6698
3,0.1,83.4,0.672
3,0.1,83.9,0.6739
3,0.1,84.4,0.6758
3,0.1,84.8,0.6771
3,0.1,85.3,0.6791
3,0.1,85.9,0.68
3,0.1,86.4,0.6815
3,0.1,86.8,0.6826
3,0.1,87.4,0.6841
3,0.1,87.8,0.6853
3,0.1,88.4,0.6866
3,0.1,88.8,0.6875
3,0.1,89.6,0.6886
3,0.1,89.8,0.6895
3,0.1,90.3,0.6906
3,0.1,90.9,0.6917
3,0.1,91.2,0.6926
3,0.1,91.8,0.6933
3,0.1,92.2,0.6951
3,0.1,92.8,0.696
3,0.1,93.2,0.6967
3,0.1,93.7,0.6978
3,0.1,94.3,0.6983
6,0.5,40.1,0.4528
6,0.5,40.3,0.4533
6,0.5,40.8,0.4543
6,0.5,41.3,0.4551
6,0.5,41.8,0.455
6,0.5,42.2,0.4555
6,0.5,42.8,0.456
6,0.5,43.2,0.4567
6,0.5,43.8,0.4573
6,0.5,44.2,0.4579
6,0.5,44.7,0.4584
6,0.5,45.2,0.4593
6,0.5,45.7,0.4598
6,0.5,46.2,0.4608
6,0.5,46.7,0.4619
6,0.5,47.2,0.4629
6,0.5,47.7,0.4633
6,0.5,48.2,0.4639
6,0.5,48.7,0.4647
6,0.5,49.2,0.4654
6,0.5,49.7,0.4667
6,0.5,50.2,0.4675
6,0.5,50.7,0.4685
6,0.5,51.1,0.4698
6,0.5,51.7,0.4708
6,0.5,52.2,0.4721
6,0.5,52.7,0.4733
6,0.5,53.2,0.4746
6,0.5,53.6,0.4762
6,0.5,54.1,0.4773
6,0.5,54.6,0.4794
6,0.5,55.2,0.481
6,0.5,55.6,0.483
6,0.5,56.1,0.4848
6,0.5,56.6,0.4867
6,0.5,57.2,0.489
6,0.5,57.6,0.4917
6,0.5,58.1,0.4938
6,0.5,58.6,0.4962
6,0.5,59.1,0.4994
6,0.5,59.6,0.5023
6,0.5,60.1,0.5055
6,0.5,60.6,0.5089
6,0.5,61.1,0.512
6,0.5,61.6,0.5162
6,0.5,62.1,0.5199
6,0.5,62.6,0.5237
6,0.5,63.1,0.5282
6,0.5,63.5,0.5323
6,0.5,64.1,0.5372
6,0.5,64.6,0.5418
6,0.5,65,0.5471
6,0.5,65.5,0.5519
6,0.5,66.1,0.557
6,0.5,66.6,0.5626
6,0.5,67.1,0.5684
6,0.5,67.5,0.574
6,0.5,68.1,0.5791
6,0.5,68.5,0.5849
6,0.5,69,0.5911
6,0.5,69.5,0.597
6,0.5,70,0.6017
6,0.5,70.5,0.6076
6,0.5,71.1,0.6132
6,0.5,71.5,0.6189
6,0.5,72,0.6231
6,0.5,72.5,0.6281
6,0.5,73,0.6326
6,0.5,73.5,0.6377
6,0.5,74,0.6423
6,0.5,74.5,0.6445
6,0.5,75,0.6479
6,0.5,75.4,0.6516
6,0.5,76,0.6547
6,0.5,76.5,0.6576
6,0.5,77,0.6593
6,0.5,77.4,0.662
6,0.5,78,0.6639
6,0.5,78.5,0.6656
6,0.5,78.9,0.6679
6,0.5,79.5,0.6694
6,0.5,79.9,0.6707
6,0.5,80.5,0.672
6,0.5,80.9,0.6732
6,0.5,81.4,0.6745
6,0.5,81.9,0.6754
6,0.5,82.5,0.6767
6,0.5,82.9,0.6774
6,0.5,83.4,0.6789
6,0.5,83.9,0.6798
6,0.5,84.4,0.6806
6,0.5,84.8,0.6813
6,0.5,85.3,0.6824
6,0.5,85.9,0.6833
6,0.5,86.4,0.6841
6,0.5,86.8,0.6853
6,0.5,87.4,0.6861
6,0.5,87.8,0.6872
6,0.5,88.4,0.6879
6,0.5,88.8,0.6888
6,0.5,89.6,0.6895
6,0.5,89.8,0.6908
6,0.5,90.3,0.6917
6,0.5,90.9,0.6928
6,0.5,91.2,0.6933
6,0.5,91.8,0.6942
6,0.5,92.2,0.6962
6,0.5,92.8,0.6965
6,0.5,93.2,0.6971
6,0.5,93.7,0.6969
6,0.5,94.3,0.6962
9,1,40.1,0.2704
9,1,40.3,0.2747
9,1,40.8,0.269
9,1,41.3,0.2731
9,1,41.8,0.2717
9,1,42.2,0.2734
9,1,42.8,0.2741
9,1,43.2,0.2749
9,1,43.8,0.2735
9,1,44.2,0.2786
9,1,44.7,0.2771
9,1,45.2,0.2779
9,1,45.7,0.2777
9,1,46.2,0.2805
9,1,46.7,0.2819
9,1,47.2,0.2817
9,1,47.7,0.2834
9,1,48.2,0.2871
9,1,48.7,0.288
9,1,49.2,0.288
9,1,49.7,0.2894
9,1,50.2,0.2905
9,1,50.7,0.2909
9,1,51.1,0.2935
9,1,51.7,0.2953
9,1,52.2,0.2973
9,1,52.7,0.2993
9,1,53.2,0.3013
9,1,53.6,0.3035
9,1,54.1,0.307
9,1,54.6,0.3105
9,1,55.2,0.3115
9,1,55.6,0.3112
9,1,56.1,0.3143
9,1,56.6,0.3168
9,1,57.2,0.32
9,1,57.6,0.3206
9,1,58.1,0.3232
9,1,58.6,0.3259
9,1,59.1,0.3274
9,1,59.6,0.3299
9,1,60.1,0.3352
9,1,60.6,0.3359
9,1,61.1,0.3393
9,1,61.6,0.3427
9,1,62.1,0.3459
9,1,62.6,0.349
9,1,63.1,0.3504
9,1,63.5,0.3536
9,1,64.1,0.3565
9,1,64.6,0.3593
9,1,65,0.3621
9,1,65.5,0.3645
9,1,66.1,0.3689
9,1,66.6,0.3716
9,1,67.1,0.3749
9,1,67.5,0.3769
9,1,68.1,0.3797
9,1,68.5,0.3814
9,1,69,0.3849
9,1,69.5,0.387
9,1,70,0.3879
9,1,70.5,0.39
9,1,71.1,0.3913
9,1,71.5,0.3931
9,1,72,0.3943
9,1,72.5,0.3957
9,1,73,0.3977
9,1,73.5,0.3984
9,1,74,0.3994
9,1,74.5,0.4002
9,1,75,0.4014
9,1,75.4,0.4025
9,1,76,0.4035
9,1,76.5,0.4039
9,1,77,0.405
9,1,77.4,0.4055
9,1,78,0.4058
9,1,78.5,0.4064
9,1,78.9,0.4068
9,1,79.5,0.4078
9,1,79.9,0.4074
9,1,80.5,0.4082
9,1,80.9,0.4093
9,1,81.4,0.41
9,1,81.9,0.4105
9,1,82.5,0.4122
9,1,82.9,0.4114
9,1,83.4,0.4123
9,1,83.9,0.4129
9,1,84.4,0.4128
9,1,84.8,0.413
9,1,85.3,0.4123
9,1,85.9,0.4129
9,1,86.4,0.4121
9,1,86.8,0.4118
9,1,87.4,0.4116
9,1,87.8,0.4116
9,1,88.4,0.412
9,1,88.8,0.4125
9,1,89.6,0.4127
9,1,89.8,0.4129
9,1,90.3,0.4146
9,1,90.9,0.4145
9,1,91.2,0.4151
9,1,91.8,0.418
9,1,92.2,0.4178
9,1,92.8,0.4167
9,1,93.2,0.4173
9,1,93.7,0.4183
9,1,94.3,0.4189
11,0.5,20.1,0.3048
11,0.5,20.4,0.3052
11,0.5,20.9,0.3047
11,0.5,21.3,0.3052
11,0.5,21.8,0.3055
11,0.5,22.3,0.3055
11,0.5,22.8,0.3055
11,0.5,23.4,0.3052
11,0.5,23.9,0.3056
11,0.5,24.4,0.3058
11,0.5,24.8,0.3054
11,0.5,25.2,0.3055
11,0.5,25.7,0.3055
11,0.5,26.2,0.3058
11,0.5,26.8,0.3059
11,0.5,27.2,0.3064
11,0.5,27.7,0.3064
11,0.5,28.2,0.3066
11,0.5,28.7,0.3068
11,0.5,29.2,0.3071
11,0.5,29.7,0.3074
11,0.5,30.2,0.3079
11,0.5,30.7,0.3083
11,0.5,31.2,0.3085
11,0.5,31.7,0.3091
11,0.5,32.2,0.3098
11,0.5,32.7,0.3104
11,0.5,33.1,0.3114
11,0.5,33.6,0.312
11,0.5,34.2,0.3127
11,0.5,34.6,0.3131
11,0.5,35,0.3133
11,0.5,35.5,0.3137
11,0.5,36,0.3143
11,0.5,36.5,0.3148
11,0.5,37,0.3153
11,0.5,37.5,0.3152
11,0.5,38,0.3155
11,0.5,38.5,0.3162
11,0.5,39,0.3168
11,0.5,39.5,0.317
11,0.5,40,0.3179
11,0.5,40.5,0.3181
11,0.5,41,0.3187
11,0.5,41.5,0.3194
11,0.5,42,0.3198
11,0.5,42.5,0.3204
11,0.5,43,0.321
11,0.5,43.5,0.3222
11,0.5,44,0.3221
11,0.5,44.5,0.3229
11,0.5,45,0.3235
11,0.5,45.5,0.3245
11,0.5,46,0.3249
11,0.5,46.5,0.3262
11,0.5,47,0.327
11,0.5,47.5,0.3284
11,0.5,48,0.3291
11,0.5,48.4,0.3298
11,0.5,49,0.3308
11,0.5,49.5,0.332
11,0.5,49.9,0.3329
11,0.5,50.5,0.3339
11,0.5,50.9,0.335
11,0.5,51.5,0.3365
11,0.5,52,0.3377
11,0.5,52.4,0.3389
11,0.5,53,0.3403
11,0.5,53.4,0.3416
11,0.5,53.9,0.3429
11,0.5,54.4,0.3447
11,0.5,54.9,0.3463
11,0.5,55.4,0.3481
11,0.5,55.9,0.35
11,0.5,56.5,0.3531
11,0.5,56.9,0.3553
11,0.5,57.5,0.3576
11,0.5,57.9,0.3597
11,0.5,58.4,0.3625
11,0.5,58.9,0.3649
11,0.5,59.4,0.3676
11,0.5,59.9,0.3704
11,0.5,60.4,0.3734
11,0.5,61,0.3766
11,0.5,61.4,0.3791
11,0.5,61.9,0.3834
11,0.5,62.4,0.3858
11,0.5,62.9,0.3895
11,0.5,63.4,0.3929
11,0.5,63.9,0.3959
11,0.5,64.4,0.3982
11,0.5,64.9,0.4019
11,0.5,65.4,0.4059
11,0.5,65.9,0.4092
11,0.5,66.4,0.4128
11,0.5,66.8,0.417
11,0.5,67.4,0.4208
11,0.5,67.8,0.4248
11,0.5,68.3,0.4283
11,0.5,68.8,0.4324
11,0.5,69.4,0.4366
11,0.5,69.9,0.4401
11,0.5,70.3,0.443
11,0.5,70.8,0.447
11,0.5,71.4,0.4496
11,0.5,71.9,0.4524
11,0.5,72.3,0.4548
11,0.5,72.8,0.4577
11,0.5,73.3,0.4603
11,0.5,73.8,0.4624
11,0.5,74.3,0.4644
11,0.5,74.9,0.4664
11,0.5,75.2,0.4681
11,0.5,75.8,0.4693
11,0.5,76.3,0.471
11,0.5,76.8,0.4722
11,0.5,77.3,0.4736
11,0.5,77.9,0.475
11,0.5,78.3,0.4761
11,0.5,78.8,0.4769
11,0.5,79.2,0.4785
11,0.5,79.7,0.4794
11,0.5,80.3,0.4806
11,0.5,80.7,0.4815
11,0.5,81.3,0.4827
11,0.5,81.7,0.4834
11,0.5,82.2,0.4847
11,0.5,82.7,0.4852
11,0.5,83.2,0.4862
11,0.5,83.7,0.4862
11,0.5,84.2,0.4874
11,0.5,84.8,0.4885
11,0.5,85.2,0.4889
11,0.5,85.9,0.4898
11,0.5,86.2,0.491
11,0.5,86.7,0.4912
11,0.5,87.2,0.4915
11,0.5,87.7,0.4922
11,0.5,88.2,0.4921
11,0.5,88.6,0.4923
11,0.5,89.1,0.4925
